,label,confidence,explanation,output,claim
23,0,7.0,"A notícia apresenta declarações contraditórias entre o astrônomo russo e a NASA sobre o objeto 2016 WF9. O astrônomo afirma que o asteroide atingirá a Terra em 16 de fevereiro, enquanto a NASA afirma que ele passará a uma distância segura. Além disso, o astrônomo faz afirmações sobre a ""Estrela Escura"" e o ""Nibiru"", que não têm suporte científico reconhecido. As fontes da pesquisa na web não confirmam essas afirmações e indicam que a notícia pode estar relacionada a um incidente envolvendo a astronauta Anne McClain e sua conta bancária. Portanto, não há evidências suficientes para confirmar as afirmações do astrônomo.","Explicação: A notícia apresenta declarações contraditórias entre o astrônomo russo e a NASA sobre o objeto 2016 WF9. O astrônomo afirma que o asteroide atingirá a Terra em 16 de fevereiro, enquanto a NASA afirma que ele passará a uma distância segura. Além disso, o astrônomo faz afirmações sobre a ""Estrela Escura"" e o ""Nibiru"", que não têm suporte científico reconhecido. As fontes da pesquisa na web não confirmam essas afirmações e indicam que a notícia pode estar relacionada a um incidente envolvendo a astronauta Anne McClain e sua conta bancária. Portanto, não há evidências suficientes para confirmar as afirmações do astrônomo.

Resposta: 0

Consulta: Astrônomo russo afirma que asteroide 2016 WF9 atingirá a Terra em 16 de fevereiro, causando tsunamis, enquanto NASA afirma que passará a uma distância segura.

Informação comprimida: Astrônomo russo afirma asteroides perigosos, enquanto NASA refuta.

Confiança: 10%","Asteróide apocalíptico atingirá a Terra em fevereiro e desencadeará mega-tsunamis devastadores, afirma astrônomo.  A afirmação foi feita pelo astrônomo russo e teórico da conspiração Dr. Dyomin Damir Zakharovich.  (Daily Mail) Ele afirma que o asteroide está vindo de encontro para o nosso planeta. A Nasa detectou (em 2016) um objeto parecido com um cometa ou um asteroide que estaria a caminho da Terra. De acordo com a agência espacial, o enigmático objeto passará pela Terra a uma distância de quase 51 milhões de quilômetros no dia 25 de fevereiro. O autoproclamado astrônomo russo não concorda com a NASA e sugere que o asteróide irá se chocar com a Terra no próximo dia 16 de fevereiro, provocando um mega-tsunami, conforme ele destacou em relatórios. Chamado de 2016 WF9, o objeto foi descoberto somente no ano passado. ""O objeto que eles chamam de WF9 deixou o sistema Nibiru em outubro, quando Nibiru começou a girar no sentido anti-horário ao redor do sol"" , disse o Dr. Dyomin Damir Zakharovich. Nibiru é um dos muitos planetas que orbitam a chamada Dark Star (Estrela Escura). Esta ""Estrela Escura"" possui 7 planetas em sua órbita, sendo 5 planetas pequenos. O sexto planeta seria do do tamanho da Terra e teria vida. Já o sétimo é o planeta ou objeto que seria chamado de Nibiru. ""Desde a descoberta citada acima, a Nasa já sabe que a Terra poderá ser atingida, cedo ou tarde. Somente agora estão contando para as pessoas. Caso o asteroide se choque com a Terra, ele poderá destruir cidades e causar um tsunamis"" disse o astrônomo russo. Voltamos a dizer, A NASA não confirma oficialmente que o objeto atingirá a Terra! (fonte Daily Mail )"
24,0,14.0,"A notícia menciona que Eike Batista foi localizado no edifício Trump Tower, mas a pesquisa realizada não confirma essa informação. O site da BBC menciona um projeto de transformar o edifício em hotel, mas não confirma a localização atual de Eike Batista. Portanto, não há evidências suficientes para confirmar ou negar a afirmação da notícia.","Explicação: A notícia menciona que Eike Batista foi localizado no edifício Trump Tower, mas a pesquisa realizada não confirma essa informação. O site da BBC menciona um projeto de transformar o edifício em hotel, mas não confirma a localização atual de Eike Batista. Portanto, não há evidências suficientes para confirmar ou negar a afirmação da notícia.

Resposta: 0

Consulta: Eike Batista localizado no edifício Trump Tower?

Informação comprimida: Eike Batista supostamente localizado no edifício Trump Tower, mas informação não confirmada.

Confiança: 20%","Paradeiro de Eike Batista é descoberto. O empresário está hospedado em um dos prédios de Donald Trump.  Considerado como foragido da Justiça, Eike Batista foi localizado.  O empresário está no apartamento do advogado Sérgio Bermudes, no edifício Trump Tower, um mega edifício situado em frente ao Central Park, informou o jornal O DIA . Se Eike não se apresentar logo, será acionado o alerta de ""difusão vermelha"" da Interpol e ele poderá ser extraditado para o Brasil. O milionário é alvo de um mandado de prisão preventiva expedido hoje (26) pela segunda fase da Calicute, da PF. Ele é suspeito de participar de um esquema de corrupção e lavagem de dinheiro que teria escondido cerca de US$ 100 milhões no exterior. leia também:"
25,1,66.5,"As informações fornecidas na notícia são consistentes com os resultados da pesquisa na web. Ambos indicam que Marisa Letícia teve uma cirurgia de emergência e está em observação na UTI. Além disso, Lula expressou esperança, tanto na notícia quanto nos resultados da pesquisa. Portanto, não há contradições entre as informações.","Explicação: As informações fornecidas na notícia são consistentes com os resultados da pesquisa na web. Ambos indicam que Marisa Letícia teve uma cirurgia de emergência e está em observação na UTI. Além disso, Lula expressou esperança, tanto na notícia quanto nos resultados da pesquisa. Portanto, não há contradições entre as informações.

Resposta: 1

Consulta: Marisa Letícia teve cirurgia de emergência e está em observação na UTI; Lula expressou esperança.

Informação comprimida: Marisa Letícia teve cirurgia de emergência, está em UTI e Lula expressou esperança.

Confiança: 95%
  
A confiança é alta porque as informações na notícia correspondem às descritas nos resultados da pesquisa na web.","Quadro de saúde de Marisa é estável. Ela ficará na UTI para observação. Lula disse que está esperançoso. .  O Sírio Libanês informou que Dona Marisa Letícia foi imediatamente submetida a um atendimento de emergência, seguido de cirurgia endovascular (embolização) e oclusão do aneurisma. Ela deverá ficar na UTI por tempo indeterminado. O médico da família , dr. Kalil Roberto Filho, disse que o quadro de saúde de dona Marisa é estável, mas que ela ainda corre risco de morte. O presidente do Instituto Lula informou que tudo correu bem durante a cirurgia. Okamoto informou que Lula está ""preocupado e muito esperançoso"". Lula ainda não falou com a imprensa."
26,2,14.0,"A notícia menciona que o cateterismo não funcionou e que Marisa Letícia será submetida a uma operação mais agressiva. Além disso, o médico da família afirmou que o quadro de saúde dela é estável, mas que ela ainda corre risco de morte. No entanto, as fontes de pesquisa fornecidas não contêm informações diretas sobre o estado de saúde de Marisa Letícia ou sobre o resultado do cateterismo. As fontes encontradas parecem se referir a outros assuntos, como riscos de morte em pacientes mais velhos e transtornos mentais. Portanto, não há evidências claras na pesquisa que confirmem ou neguem a informação da notícia.","Explicação: A notícia menciona que o cateterismo não funcionou e que Marisa Letícia será submetida a uma operação mais agressiva. Além disso, o médico da família afirmou que o quadro de saúde dela é estável, mas que ela ainda corre risco de morte. No entanto, as fontes de pesquisa fornecidas não contêm informações diretas sobre o estado de saúde de Marisa Letícia ou sobre o resultado do cateterismo. As fontes encontradas parecem se referir a outros assuntos, como riscos de morte em pacientes mais velhos e transtornos mentais. Portanto, não há evidências claras na pesquisa que confirmem ou neguem a informação da notícia.

Resposta: 2

Consulta: Cateterismo falhou em Marisa Letícia; estado de saúde estável, mas risco de morte.

Informação comprimida: Cateterismo falhou, Marisa Letícia será operada; médico da família afirma estado estável, mas com risco de morte.

Confiança: 20%

Justificativa para a confiança baixa: A falta de informações diretamente relacionadas ao estado de saúde de Marisa Letícia na pesquisa online faz com que seja difícil verificar a veracidade da notícia.","URGENTE: Jornalista afirma que cateterismo não funcionou e estado de saúde de Dona Marisa Letícia é grave.  O jornalista petista Eduardo Guimarães, do Blog da Cidadania, publicou as seguintes mensagens em seu twitter:.  ""O quadro de Marisa Letícia teria se complicado. O cateterismo não funcionou e dona Marisa será operada."" De acordo com o jornalista, a equipe médica fará um procedimento mais agressivo na intenção de chegar na área afetada do cérebro. Durante o dia, Dona Marisa teve um sangramento cerebral e foi atendida em São Bernardo pelo médico Roberto Kalil . Logo após, ela precisou ser transferida de ambulância para o Sírio Libanês, em SP. leia também: Atualizado às 22:00hs O médico da família , dr. Kalil Roberto Filho, disse que o quadro de saúde de dona Marisa é estável, mas que ela ainda corre risco de morte. [ leia mais... ]"
27,1,59.49999999999999,"A Wikipedia é uma fonte colaborativa onde qualquer usuário pode editar os artigos. No caso descrito, houve uma alteração temporária no artigo de Marisa Letícia que indicava a data de falecimento como 24 de janeiro de 2017, quando na verdade ela faleceu em 22 de janeiro de 2017. Isso é um erro típico de edição, mas não indica que a Wikipedia seja uma fonte confiável para informações sobre a data de falecimento de figuras públicas. O fato de que a informação foi rapidamente corrigida também sugere que a Wikipedia é uma fonte aberta à correção de erros. Portanto, esta notícia não é suficiente para condenar a Wikipedia como uma fonte confiável para essas informações.","Explicação: A Wikipedia é uma fonte colaborativa onde qualquer usuário pode editar os artigos. No caso descrito, houve uma alteração temporária no artigo de Marisa Letícia que indicava a data de falecimento como 24 de janeiro de 2017, quando na verdade ela faleceu em 22 de janeiro de 2017. Isso é um erro típico de edição, mas não indica que a Wikipedia seja uma fonte confiável para informações sobre a data de falecimento de figuras públicas. O fato de que a informação foi rapidamente corrigida também sugere que a Wikipedia é uma fonte aberta à correção de erros. Portanto, esta notícia não é suficiente para condenar a Wikipedia como uma fonte confiável para essas informações.

Resposta: 1

Consulta: Erro temporário na Wikipedia sobre data de falecimento de Marisa Letícia.

Informação comprimida: Marisa Letícia teve data de falecimento incorreta no Wikipedia por breves instantes.

Confiança: 85%","Maldade sem fim! Site da Wikipedia publica morte de Dona Marisa Letícia na data de hoje (24/01). .  Após a notícia de que a esposa do ex-presidente Lula havia sofrido um AVC (Acidente Vascular Cerebral) hemorrágico, a Wikipédia divulgou a data da morte de Dona Marisa como sendo dia 24 de janeiro de 2017. ""Nascida Marisa Letícia Rocco Casa (São Bernardo do Campo, 7 de abril de 1950  São Paulo, 24 de janeiro de 2017), foi a primeira-dama do Brasil de 1 de janeiro de 2003 a 1 de janeiro de 2011"" , constava a publicação. A Wikipédia é um projeto de licença livre e escrito de maneira colaborativa. De acordo com o próprio site, A Wikipédia é uma Wiki, o que significa que qualquer pessoa que queira pode facilmente editar qualquer artigo e ver imediatamente as mudanças efectuadas. Esta página serve como referência para os códigos do Wiki. Momentos após a gafe, o site havia corrigiu a informação e deixou somente o local e a data de nascimento de dona Marisa: ""São Bernardo do Campo, 7 de abril de 1950"". O internauta que fez essa alteração (brincadeira idiota) poderá ser localizado através do número do IP do computador."
28,0,42.0,"A análise dos resultados da pesquisa indica que a notícia menciona críticas ao papel da Odebrecht no Peru relacionadas à corrupção, mas não há evidências claras de que o presidente tenha pedido expulsão legalmente. Além disso, a informação sobre a Colômbia não foi confirmada. Portanto, a notícia parece ser parcialmente verdadeira, mas falta confirmação sobre as ações legais contra a empresa.","Explicação: A análise dos resultados da pesquisa indica que a notícia menciona críticas ao papel da Odebrecht no Peru relacionadas à corrupção, mas não há evidências claras de que o presidente tenha pedido expulsão legalmente. Além disso, a informação sobre a Colômbia não foi confirmada. Portanto, a notícia parece ser parcialmente verdadeira, mas falta confirmação sobre as ações legais contra a empresa.

Resposta: 0

Consulta: Presidente peruano critica corrupção da Odebrecht, mas não há certeza sobre ações legais para expulsar a empresa.

Informação comprimida: Presidente peruano critica corrupção da Odebrecht, mas não há certeza sobre ações legais para expulsar a empresa; situação na Colômbia não confirmada.

Confiança: 60%","Presidente do Peru quer expulsar a Odebrecht do país: ""Eles estão contaminados pela corrupção"".  O Presidente afirmou que a Odebrecht deve deixar o país e vender seus projetos.  Pedro Paulo Kuczynski, presidente do Peru, disse em alto e bom tom: ""Alguns projetos da empresa como fornecimento de eletricidade, rodovias e outros são bons, porém, eles estão contaminados pela corrupção. A Odebrecht tem que ir embora, acabou "", disse. A empresa já admitiu o pagamento de propinas em 3 governos peruanos. Entre os anos de 2005 a 2014, as quantias pagas em suborno chegam a 29 milhões de dólares. Na última semana, o presidente Juan Manuel Santos, da Colômbia, também informou que pretende expulsar a Odebrecht do país."
29,0,0.0,"A declaração de Ivan Lins sugere uma teoria da conspiração sem evidências concretas. Ele compara a morte de Teori Zavascki com outras supostas ""fatalidades cirúrgicas"", mas não apresenta provas concretas para apoiar essa afirmação. Além disso, a pesquisa indica que Ivan Lins está acusando Teori Zavascki de assassinato sem apresentar provas, o que é uma afirmação sem fundamento.","Explicação: A declaração de Ivan Lins sugere uma teoria da conspiração sem evidências concretas. Ele compara a morte de Teori Zavascki com outras supostas ""fatalidades cirúrgicas"", mas não apresenta provas concretas para apoiar essa afirmação. Além disso, a pesquisa indica que Ivan Lins está acusando Teori Zavascki de assassinato sem apresentar provas, o que é uma afirmação sem fundamento.

Resposta: 0

Consulta: Ivan Lins acusa Teori Zavascki de assassinato sem provas

Informação comprimida: Ivan Lins acusa Teori Zavascki de assassinato sem evidências.

Confiança: 0%

Justificativa: A declaração de Ivan Lins não apresenta evidências concretas para apoiar a acusação de assassinato. É importante notar que esta análise é baseada apenas nas informações fornecidas e não em uma investigação completa.","Ivan Lins sobre a morte do ministro Teori: ""Acidente? Aqui ó! Foi assassinado de maneira cirúrgica"".  Assim como milhões de brasileiros, o cantor e compositor Ivan Lins também não consegue ""engolir"" o fato de que Teori Zavascki morreu de ""acidente"".  Em seu perfil na rede social facebook, o cantor traçou um paralelo entre algumas mortes ""estranhas"" que aconteceram nos últimos tempos. FATALIDADE CIRÚRGICA (Ivan Lins) Vocês acreditam em fatalidades cirúrgicas? O avião do ministro Teori Zavascki caiu, ou seja, morreu um personagem VITAL na operação lava-jato. Avião pequeno. Fácil de derrubar e esconder provas. Ex-governador Eduardo Campos. Avião pequeno. Cirúrgico. Na hora certinha. Ulisses Guimarães e outros. Tudo aeronaves pequenas. Pessoas pontuais. Pessoas que estão atrapalhando alguma coisa má. Má mesmo. Só fatalidade? Estão, mais uma vez, me chamando de otário, de babaca. Até me lembro do PC Farias. Que fatalidade cirúrgica!!! Tem gente ligada a ele mandando no país, ainda dando as cartas. Teori Zavascki: fatalidade? Aqui ó! Foi assassinado, assim como os outros que atrapalhavam. Como sempre, ""cirúrgico"". Profissional. Limpo. E não vai parar por aí. Aguardem... A última declaração da Aeronáutica (feita ontem 24/01) alegava que houve uma ""desorientação espacial do piloto Osmar Rodrigues"" em razão do mau tempo na região. leia também:"
30,0,21.0,"A análise indica que a notícia apresenta declarações do diretor do Instituto Lula sobre o impacto emocional das investigações da Lava-Jato na saúde de Marisa Letícia. No entanto, a pesquisa na web indica que não há evidências científicas que comprovem essa afirmação. Portanto, a notícia não fornece provas suficientes para confirmar a afirmação.","Explicação: A análise indica que a notícia apresenta declarações do diretor do Instituto Lula sobre o impacto emocional das investigações da Lava-Jato na saúde de Marisa Letícia. No entanto, a pesquisa na web indica que não há evidências científicas que comprovem essa afirmação. Portanto, a notícia não fornece provas suficientes para confirmar a afirmação.

Resposta: 0

Consulta: Declarações do diretor do Instituto Lula sobre impacto emocional das investigações da Lava-Jato na saúde de Marisa Letícia e falta de evidências científicas.

Informação comprimida: Diretor do Instituto Lula afirma impacto emocional das investigações da Lava-Jato na saúde de Marisa Letícia, mas não há evidências científicas.

Confiança: 30%","Vídeo mostra diretor do Instituto Lula dizendo que a Lava-Jato causou o AVC de Dona Marisa.  Paulo Okamotto, presidente do Instituto Lula, disse que as investigações da Lava-Jato contra o ex-presidente Lula influenciaram diretamente na saúde da ex-primeira-dama, Marisa Letícia.  ""Qualquer pessoa que passa o que Marisa está passando (pressão e perseguição) sempre tem componente emocional. Quando se tem marido e filho perseguido injustamente, isso acaba comprometendo a saúde de uma pessoa que tem uma vida tranquila como ela. Essa preocupação toda faz mal para o ser humano."" disse Okamoto. Roberto Kalil Filho, cardiologista, médico da família e chefe da equipe médica que atendeu a ex-primeira-dama, disse que dona Marisa tinha um aneurisma, mas fazia acompanhamento médico havia muitos anos: ""Ela teve quadro de crise hipertensiva e por isso que ""provavelmente"" rompeu o aneurisma"" disse. O Diário do Brasil deseja (sinceramente) que dona Marisa se recupere. Os problemas da Lava-Jato dizem respeito a Lula."
31,1,66.5,"A análise dos resultados da pesquisa indica que há consistência entre a notícia original e os resultados encontrados. Ambos mencionam que um turista filmou a queda do helicóptero, localizada em Capitólio, MG, e que resultou em três feridos. Não há contradições significativas entre as informações fornecidas na notícia e os resultados da pesquisa. Portanto, há evidências suficientes para considerar a notícia como verdadeira.","Explicação: A análise dos resultados da pesquisa indica que há consistência entre a notícia original e os resultados encontrados. Ambos mencionam que um turista filmou a queda do helicóptero, localizada em Capitólio, MG, e que resultou em três feridos. Não há contradições significativas entre as informações fornecidas na notícia e os resultados da pesquisa. Portanto, há evidências suficientes para considerar a notícia como verdadeira.

Resposta: 1

Consulta: Turista filma queda de helicóptero em Capitólio, MG, deixando 3 feridos.

Informação comprimida: Turista registra queda de helicóptero em Capitólio, MG, com 3 feridos.

Confiança: 95%","Passageira de helicóptero filmou momento exato em que aeronave caiu. Fato aconteceu em Capitólio, MG.  Um helicóptero que estava sobrevoando o município de Capitólio, em Escarpas do Lago, Minas Gerais, sofreu uma queda e deixou 3 pessoas feridas.  O acidente aconteceu na tarde do último domingo (22). Apenas o piloto não sofreu ferimentos. O helicóptero era utilizado para o transporte de turistas em voos panorâmicos. A Anac informou (por meio de nota) que a aeronave de matrícula PP-MAM estava registrada como privada e ""não poderia ofertar serviço de voos panorâmicos"" abaixo um vídeo na câmera interna da aeronave: o vídeo abaixo mostra uma filmagem feita por um turista:"
32,1,59.49999999999999,"As fontes consultadas indicam que a decisão judicial do STF, representada pela ministra Cármen Lúcia, autorizou a retomada das delações da Odebrecht no âmbito da Operação Lava Jato. Embora as fontes não mencionem explicitamente a data exata da decisão, elas confirmam que houve uma decisão judicial que permitiu a retomada das delações. Portanto, a informação principal da notícia parece ser correta.","Explicação: As fontes consultadas indicam que a decisão judicial do STF, representada pela ministra Cármen Lúcia, autorizou a retomada das delações da Odebrecht no âmbito da Operação Lava Jato. Embora as fontes não mencionem explicitamente a data exata da decisão, elas confirmam que houve uma decisão judicial que permitiu a retomada das delações. Portanto, a informação principal da notícia parece ser correta.

Resposta: 1

Consulta: Decisão do STF permite retomada das delações da Odebrecht na Operação Lava Jato.

Informação comprimida: Decisão do STF autoriza retomada das delações da Odebrecht na Operação Lava Jato.

Confiança: 85%

Justificativa: Embora as fontes não mencionem a data exata da decisão, elas confirmam que houve uma decisão judicial que permitiu a retomada das delações. A confiança é alta porque as informações estão presentes em várias fontes independentes, mas não é 100% porque a data precisa da decisão não foi confirmada.","Presidente do STF autoriza a retomada das delações da Odebrecht. .  A ministra Cármen Lúcia, presidente do STF, autorizou a retomada das delações da Odebrecht no âmbito da Operação Lava Jato."
33,1,66.5,"A notícia apresenta declarações de um ex-executivo da Odebrecht sobre supostos encontros e transações com membros do governo Temer, incluindo o próprio presidente. Essas declarações estão em um acordo de delação premiada, o que lhes dá credibilidade. Além disso, a notícia menciona que Michel Temer e outros ministros são alvos da Operação Lava Jato, o que é confirmado pela pesquisa na web. Portanto, há evidências suficientes para considerar a notícia como verdadeira.","Explicação: A notícia apresenta declarações de um ex-executivo da Odebrecht sobre supostos encontros e transações com membros do governo Temer, incluindo o próprio presidente. Essas declarações estão em um acordo de delação premiada, o que lhes dá credibilidade. Além disso, a notícia menciona que Michel Temer e outros ministros são alvos da Operação Lava Jato, o que é confirmado pela pesquisa na web. Portanto, há evidências suficientes para considerar a notícia como verdadeira.

Resposta: 1

Consulta: Declarações de ex-executivo da Odebrecht sobre supostos encontros e transações com membros do governo Temer durante a campanha eleitoral de 2014.

Informação comprimida: Ex-executivo da Odebrecht afirma ter entregue dinheiro a membros do governo Temer durante a campanha de 2014.

Confiança: 95%
  
A confiança é alta porque há declarações em um acordo de delação premiada e a informação sobre o governo Temer ser alvo da Operação Lava Jato é confirmada pela pesquisa na web.","Temer está desesperado com a delação da Odebrecht. Temer e 5 ministros são o atual alvo da operação Lava Jato. Dificilmente Michel Temer consiga terminar o mandado como presidente e ainda corre o risco de ser preso.Preocupado com os efeitos que a delação da Odebrecht pode causar em seu governo, o presidente Michel Temer pediu cautela para analisar os detalhes das denúncias que o levavam, junto com seus principais auxiliares, ao centro da Operação Lava Jato. Segundo assessores do presidente, a ordem é esperar a poeira baixar. Aliados de Temer reconhecem que o momento é delicado, já que as denúncias envolvem o governo como um todo e, por isso, defendem, é preciso avaliar a extensão das delações para não tomar decisões precipitadas.Em acordo de delação premiada, Cláudio Melo Filho, ex-executivo da Odebrecht, afirmou ter entregado em 2014 dinheiro no escritório de advocacia de José Yunes, amigo e assessor de Temer.Os recursos, segundo o ex-executivo da empreiteira, faziam parte de um valor total de R$ 10 milhões prometidos a Temer na campanha eleitoral daquele ano de maneira não contabilizada oficialmente.Ainda de acordo com Melo Filho, o dinheiro foi negociado em um jantar no Palácio do Jaburu, em maio de 2014, com a presença de Temer, do atual ministro da Casa Civil, Eliseu Padilha, e de Marcelo Odebrecht, herdeiro do grupo e preso em Curitiba.O nome do presidente Michel Temer aparece 43 vezes no documento do acordo de delação premiadade Cláudio Melo Filho, ex-vice-presidente de Relações Institucionais da Odebrecht.O ministro da Casa Civil, Eliseu Padilha, é mencionado 45 vezes e Moreira Franco, secretário de Parceria e Investimentos do governo Temer, 35.O ex-ministro Geddel Vieira Lima, que pediu demissão recentemente, surge em 67 trechos.O líder do governo no Congresso, Romero Jucá (PMDB-RR), apontado como o homem de frente das negociações da empreiteira no Congresso, tem 103 menções no relato, um arquivo preliminar, ao qual a Folha teve acesso, do que o ex-executivo vai dizer em depoimento às autoridades da Lava Jato.O governo Temer está no centro da Operação Lava Jato no momento. Pelo visto em breve teremos ministros partindo de Brasília para Curitiba"
34,2,42.0,"A notícia menciona uma fuga de cerca de 200 detentos de uma penitenciária em Bauru, interior de São Paulo. A informação é corroborada pelo resultado da pesquisa na web, que indica que houve uma fuga de detentos e que a situação foi controlada pela PM. No entanto, a pesquisa não fornece detalhes completos sobre o número de detentos que continuam nas ruas, nem sobre a quantidade de câmeras monitoradas pela Polícia Militar. Isso sugere que a informação pode estar incompleta ou em constante atualização.","Explicação: A notícia menciona uma fuga de cerca de 200 detentos de uma penitenciária em Bauru, interior de São Paulo. A informação é corroborada pelo resultado da pesquisa na web, que indica que houve uma fuga de detentos e que a situação foi controlada pela PM. No entanto, a pesquisa não fornece detalhes completos sobre o número de detentos que continuam nas ruas, nem sobre a quantidade de câmeras monitoradas pela Polícia Militar. Isso sugere que a informação pode estar incompleta ou em constante atualização.

Resposta: 2

Consulta: Fuga de cerca 200 detentos em penitenciária de Bauru, SP; situação controlada pela PM; número de detentos nas ruas não informado.

Informação comprimida: Fuga de 200 detentos da penitenciária de Bauru, SP; PM controla situação; número de detentos nas ruas desconhecido.

Confiança: 60%

Justificativa: A notícia é verificável e tem fontes confiáveis, mas falta mais detalhes para confirmar completamente todos os aspectos da situação.","Cerca de 200 detentos escapam de penitenciária no interior de SP. .  Na manhã de hoje (24) cerca de 200 presos fugiram do Instituto Penal Agrícola, em Bauru, interior de São Paulo. A PM controlou o motim, capturou parte dos presos e está fazendo buscas na cidade. Ainda não há informações sobre o número de presos que continua nas ruas. O Instituto Penal abriga 1427 detentos em regime semi-aberto e tem capacidade para pouco mais de 1100 internos. As imagens abaixo foram capturadas por um policial da Tropa de Choque:"
35,0,21.0,"A análise indica que a notícia apresenta declarações de uma ex-mulher de Lula sobre supostos comentários racistas dele. No entanto, a pesquisa na web indica que essas acusações são questionadas pela falta de fontes confiáveis. Isso sugere que não há evidências sólidas para confirmar essas afirmações. Portanto, sem fontes verificáveis, é difícil considerar a notícia como verdadeira.","Explicação: A análise indica que a notícia apresenta declarações de uma ex-mulher de Lula sobre supostos comentários racistas dele. No entanto, a pesquisa na web indica que essas acusações são questionadas pela falta de fontes confiáveis. Isso sugere que não há evidências sólidas para confirmar essas afirmações. Portanto, sem fontes verificáveis, é difícil considerar a notícia como verdadeira.

Resposta: 0

Consulta: Acusações de racismo de Lula em 1989 por ex-mulher questionadas pela falta de fontes confiáveis.

Informação comprimida: Ex-mulher de Lula acusa-o de racismo em 1989, mas falta fontes confiáveis.

Confiança: 30%

Justificativa: A confiança é relativamente baixa devido à falta de fontes confiáveis que podem confirmar ou refutar as acusações.","Ex-mulher de Lula em 1989: ""Ele sempre foi um homem racista"".  O DIREITO DE RESPOSTA.  ""(...) o Lula sempre foi um homem racista... ele nunca suportou negro. Em nosso tempo de namoro, ele dizia que detestava negro... aparecia artistas negros na televisão ou pessoas negras,ele ficava nervoso..."" *** há notícias que dizem que Fernando Collor (o caçador de marajás que foi expulso da presidência), durante a campanha presidencial de 1989, PAGOU a ex-namorada de Lula para acusá-lo com revelações pessoais e gravíssimas *** Mirian Cordeiro, é ex-mulher e mãe de LURIAN, filha de LUIS INÁCIO LULA DA SILVA "" Não. Não apoio o Lula. Não quero apoiar o Lula, porque apoiar o Lula seria trair a mim mesma. "" "" Eu fui uma pessoa que sofri muito na mão do Lula. "" "" Eu fui traída por ele. "" "" Eu não posso, em momento algum, apoiar um homem que acabou com a minha vida."" "" Que confiança eu posso ter nesse homem ? "" "" O que ele pode fazer por esse Brasil ? "" Na época, Lula obteve o direito de resposta e também gravou um vídeo. Resumindo: A lavação de roupa do casal virou assunto nacional. Que vergonha!"
36,2,35.0,"A análise da notícia indica que a informação sobre a ausência de anormalidades no avião e a experiência do piloto são consistentes com as declarações oficiais da Aeronáutica. No entanto, a pesquisa web fornecida contém declarações que parecem contradizer a notícia original, sugerindo que o piloto era considerado um dos mais experientes e que não houve anormalidades no voo. Isso pode indicar que a notícia foi manipulada ou que há informações conflitantes disponíveis. Sem mais contexto ou fontes confiáveis, é difícil determinar a veracidade dessas afirmações.","Explicação: A análise da notícia indica que a informação sobre a ausência de anormalidades no avião e a experiência do piloto são consistentes com as declarações oficiais da Aeronáutica. No entanto, a pesquisa web fornecida contém declarações que parecem contradizer a notícia original, sugerindo que o piloto era considerado um dos mais experientes e que não houve anormalidades no voo. Isso pode indicar que a notícia foi manipulada ou que há informações conflitantes disponíveis. Sem mais contexto ou fontes confiáveis, é difícil determinar a veracidade dessas afirmações.

Resposta: 2

Consulta: Aeronáutica afirma que avião de Paraty não apresentava anormalidades; piloto era experiente.

Informação comprimida: Aeronáutica nega anormalidades no avião de Paraty, mas declarações conflitantes existem sobre a experiência do piloto.

Confiança: 50%

Justificativa: A resposta ""2"" indica a necessidade de mais informações para confirmar ou refutar a notícia. A confiança é relativamente baixa devido à existência de declarações conflitantes na pesquisa web.","Aeronáutica diz que não havia ""anormalidades"" no avião que caiu em Paraty. .  O Cenipa, órgão da Aeronáutica responsável pela prevenção e investigação de acidente aéreos, divulgou uma nota hoje (24) dizendo que: ""Análise preliminar feita nos áudios extraídos do gravador da cabine do bimotor King Air C90GT que caiu no mar de Paraty não apontam qualquer anormalidade nos sistemas da aeronave"". A Aeronáutica também informou que os registros de áudio incluem "" não só informações de voz, mas também outros sons que serão importantes para a investigação"". Então tá [...] tudo estava ""normal"" não é mesmo? Aviões normais (com pilotos que possuem experiência de 30 anos de voo) caem todos os dias ... aham O piloto era um dos mais antigos e experientes no aeroporto Campo de Marte. Tinha 30 anos de experiência na aviação e era instrutor desde os anos 90. Quem conhecia Osmar não entende porque o bimotor caiu [...] não entende ou tem medo de falar. Um colega de profissão relatou: ""Rodrigues tinha mais experiência do que qualquer piloto aqui no Campo de Marte. Foi professor de quase todos aqui"" Outro profissional disse: ""Não dá para explicar"" Fernando Guimarães, também piloto, relatou: ""Ele não decolaria do Campo de Marte sabendo que o destino dele estava fechado"""
